75,35,10
75,35,0
75,36,0
75,37,0
75,38,0
75,39,0
74,39,0
73,39,0
72,39,0
71,40,0
70,40,0
69,40,0
68,40,0
67,40,0
66,40,0
66,39,0
65,39,0
64,38,0
63,37,0
63,36,0
62,35,0
62,34,0
62,33,0
62,32,0
62,31,0
63,30,0
63,29,0
63,28,0
63,28,10
64,26,10
64,26,0
63,26,0
62,26,0
61,26,0
60,25,0
59,26,0
58,26,0
57,26,0
56,26,0
56,25,0
55,24,0
54,23,0
53,23,0
52,22,0
51,22,0
51,21,0
50,20,0
50,19,0
50,18,0
50,17,0
50,16,0
50,15,0
50,14,0
50,13,0
50,12,0
51,12,0
51,11,0
52,11,0
53,10,0
53,9,0
54,9,0
54,8,0
55,7,0
56,7,0
57,6,0
57,5,0
58,5,0
59,5,0
60,5,0
61,5,0
62,4,0
63,4,0
64,5,0
65,5,0
66,5,0
67,4,0
67,3,0
67,3,10
76,2,10
76,2,0
77,3,0
78,4,0
78,5,0
78,6,0
78,7,0
78,8,0
78,9,0
77,9,0
77,10,0
76,11,0
75,12,0
75,13,0
76,14,0
76,15,0
76,16,0
76,17,0
76,18,0
75,19,0
76,20,0
77,21,0
78,22,0
79,23,0
80,23,0
81,23,0
82,23,0
83,22,0
84,22,0
85,22,0
86,21,0
87,21,0
88,21,0
89,21,0
90,20,0
91,20,0
92,20,0
93,21,0
94,22,0
94,23,0
95,24,0
95,25,0
95,26,0
96,27,0
96,28,0
96,29,0
96,30,0
96,31,0
97,32,0
98,33,0
99,34,0
99,35,0
100,36,0
100,37,0
100,38,0
100,39,0
99,40,0
99,41,0
99,42,0
98,42,0
98,43,0
98,44,0
97,44,0
97,45,0
97,46,0
98,46,0
98,47,0
99,48,0
99,49,0
99,50,0
99,51,0
99,52,0
99,53,0
100,54,0
101,55,0
102,55,0
103,55,0
104,55,0
105,55,0
106,55,0
107,55,0
107,55,10
105,64,10
105,64,0
104,64,0
103,64,0
102,64,0
101,64,0
100,64,0
99,63,0
98,64,0
98,65,0
98,66,0
98,67,0
97,68,0
97,69,0
97,69,10
103,74,10
103,74,0
102,74,0
101,73,0
100,73,0
99,72,0
98,72,0
97,71,0
96,71,0
95,71,0
94,72,0
94,73,0
94,74,0
93,74,0
92,75,0
91,76,0
90,76,0
89,77,0
88,78,0
87,78,0
86,79,0
85,79,0
84,80,0
84,81,0
84,82,0
85,83,0
86,83,0
87,84,0
88,84,0
88,85,0
89,85,0
90,86,0
91,86,0
92,87,0
93,87,0
94,88,0
95,88,0
96,89,0
97,89,0
98,89,0
99,89,0
100,89,0
101,90,0
102,90,0
103,91,0
104,91,0
105,92,0
106,93,0
106,94,0
106,95,0
106,96,0
106,97,0
105,98,0
104,99,0
103,100,0
102,100,0
101,101,0
100,101,0
99,101,0
98,101,0
97,101,0
96,102,0
95,103,0
94,103,0
93,103,0
92,103,0
91,102,0
91,102,10
89,104,10
89,104,0
89,105,0
90,106,0
90,107,0
91,108,0
91,109,0
91,110,0
91,111,0
90,112,0
89,112,0
88,112,0
87,112,0
86,112,0
85,112,0
84,113,0
84,114,0
84,115,0
84,116,0
84,117,0
83,118,0
83,119,0
83,120,0
82,121,0
82,122,0
81,123,0
80,124,0
79,124,0
78,125,0
77,125,0
76,125,0
75,125,0
75,125,10
68,125,10
68,125,0
67,125,0
66,125,0
65,125,0
64,124,0
63,124,0
63,123,0
63,122,0
62,122,0
62,123,0
62,123,10
54,125,10
54,125,0
53,125,0
52,125,0
51,125,0
50,124,0
49,124,0
48,123,0
47,122,0
47,121,0
46,120,0
46,119,0
45,118,0
45,117,0
45,116,0
45,115,0
45,114,0
45,113,0
46,112,0
47,112,0
48,112,0
49,112,0
50,112,0
51,112,0
52,112,0
53,112,0
54,112,0
55,112,0
56,112,0
57,112,0
58,112,0
59,113,0
60,113,0
61,113,0
62,113,0
62,113,10
82,112,10
82,112,0
81,112,0
80,112,0
79,112,0
78,112,0
77,112,0
76,112,0
75,112,0
74,113,0
73,113,0
72,113,0
71,113,0
70,113,0
69,113,0
68,113,0
67,113,0
66,113,0
65,113,0
64,114,0
64,115,0
63,115,0
63,116,0
63,117,0
62,117,0
62,118,0
62,119,0
62,120,0
62,121,0
62,121,10
39,103,10
39,103,0
39,104,0
39,105,0
38,106,0
38,107,0
38,108,0
37,108,0
37,109,0
37,110,0
37,111,0
38,112,0
39,112,0
40,112,0
41,112,0
42,112,0
43,112,0
44,112,0
44,112,10
36,103,10
36,103,0
35,103,0
34,103,0
33,103,0
32,102,0
31,102,0
31,101,0
30,101,0
29,101,0
28,101,0
27,101,0
26,100,0
25,100,0
24,100,0
23,99,0
22,98,0
22,97,0
21,96,0
21,95,0
21,94,0
22,93,0
22,92,0
23,92,0
23,91,0
24,91,0
25,90,0
26,90,0
27,90,0
28,89,0
29,89,0
30,89,0
31,89,0
32,88,0
33,88,0
34,88,0
35,87,0
36,87,0
37,86,0
38,85,0
39,85,0
40,84,0
41,83,0
42,83,0
43,82,0
44,81,0
44,80,0
45,80,0
46,80,0
47,80,0
48,80,0
49,80,0
49,81,0
50,81,0
51,81,0
52,81,0
53,81,0
54,81,0
54,82,0
55,82,0
56,82,0
57,82,0
58,82,0
59,82,0
60,82,0
61,82,0
62,82,0
63,82,0
64,82,0
65,82,0
66,82,0
67,82,0
68,82,0
69,82,0
70,82,0
71,82,0
72,82,0
73,82,0
74,82,0
75,82,0
76,81,0
77,81,0
78,81,0
79,81,0
80,81,0
81,81,0
82,80,0
83,80,0
84,79,0
84,79,10
81,85,10
81,85,0
81,86,0
82,87,0
82,88,0
83,89,0
83,90,0
84,91,0
84,92,0
85,93,0
85,94,0
85,95,0
86,96,0
87,97,0
88,98,0
89,98,0
89,98,10
72,84,10
72,84,0
72,85,0
71,86,0
70,86,0
69,87,0
68,87,0
67,87,0
66,88,0
65,88,0
64,88,0
63,88,0
62,88,0
61,87,0
60,87,0
59,87,0
59,86,0
58,86,0
57,86,0
56,85,0
56,84,0
56,84,10
48,83,10
48,83,0
47,84,0
47,85,0
46,86,0
46,87,0
45,88,0
45,89,0
45,90,0
44,90,0
44,91,0
44,92,0
43,92,0
43,93,0
43,94,0
42,95,0
42,96,0
41,97,0
41,98,0
40,98,0
39,98,0
38,99,0
38,100,0
38,100,10
27,77,10
27,77,0
28,76,0
29,76,0
30,75,0
31,74,0
32,74,0
33,73,0
33,72,0
32,71,0
31,70,0
30,69,0
30,68,0
30,67,0
31,66,0
32,66,0
33,66,0
33,66,10
